,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,expl_value_our,expl_value_gt,prefer_ours,prefer_gt,prefer_none
selected,3NGI5ARFTUHY29QL6QU044J252ZP1C,val-23075,True,person6 is a street performer and person2 is a wheelchair user,1.0,False,False,False,person2 and person6 appear to be engaged in some sort of stand off and have stern looks on their faces as they face each other,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3NGI5ARFTUHY29QL6QU044J252ZP1C,val-25979,True,She is holding a plate of food and looking at person6 with a smile on her face,0.0,False,True,False,She is wearing a bridesmaid style dress and person6 is in a mother f the bride style suit,1,False,True,False,no,yes,False,True,False
selected,3NGI5ARFTUHY29QL6QU044J252ZP1C,val-16318,True,person0 is looking at person1 with a serious expression,1.0,False,False,False,person0 is looking toward person1 and saying something,1,False,False,False,yes,yes,False,True,False
selected,3NGI5ARFTUHY29QL6QU044J252ZP1C,val-6869,True,person2 is looking at book0 with a look of concentration on her face,0.0,False,True,False,person2 is likely reading book0 and thinking about what she read,0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,3NGI5ARFTUHY29QL6QU044J252ZP1C,val-24057,True,person1 is being recorded by a security camera,1.0,False,False,False,person1 is being shown from a security control room,1,False,False,False,yes,yes,False,False,True
selected,3TESA3PJ32MPDVFX7WL67SDAY8LMMN,val-23075,True,person6 is a street performer and person2 is a wheelchair user,1.0,False,False,False,person2 and person6 appear to be engaged in some sort of stand off and have stern looks on their faces as they face each other,1,False,False,False,yes,yes,True,False,False
selected,3TESA3PJ32MPDVFX7WL67SDAY8LMMN,val-25979,False,She is holding a plate of food and looking at person6 with a smile on her face,0.0,False,True,False,She is wearing a bridesmaid style dress and person6 is in a mother f the bride style suit,1,False,True,False,no,yes,False,True,False
selected,3TESA3PJ32MPDVFX7WL67SDAY8LMMN,val-16318,True,person0 is looking at person1 with a serious expression,1.0,False,False,False,person0 is looking toward person1 and saying something,0,False,False,False,yes,no,True,False,False
selected,3TESA3PJ32MPDVFX7WL67SDAY8LMMN,val-6869,True,person2 is looking at book0 with a look of concentration on her face,0.0,False,True,False,person2 is likely reading book0 and thinking about what she read,1,False,True,False,no,yes,False,True,False
selected,3TESA3PJ32MPDVFX7WL67SDAY8LMMN,val-24057,False,person1 is being recorded by a security camera,0.0,False,True,False,person1 is being shown from a security control room,0,False,True,False,no,no,False,False,True
selected,30LB5CDZNDMS9O79XGO2HX26A940Z9,val-23075,False,person6 is a street performer and person2 is a wheelchair user,1.0,False,False,False,person2 and person6 appear to be engaged in some sort of stand off and have stern looks on their faces as they face each other,1,False,False,False,yes,yes,True,False,False
selected,30LB5CDZNDMS9O79XGO2HX26A940Z9,val-25979,False,She is holding a plate of food and looking at person6 with a smile on her face,0.0,False,True,False,She is wearing a bridesmaid style dress and person6 is in a mother f the bride style suit,1,False,True,False,no,yes,False,True,False
selected,30LB5CDZNDMS9O79XGO2HX26A940Z9,val-16318,True,person0 is looking at person1 with a serious expression,1.0,False,False,False,person0 is looking toward person1 and saying something,1,False,False,False,yes,yes,True,False,False
selected,30LB5CDZNDMS9O79XGO2HX26A940Z9,val-6869,True,person2 is looking at book0 with a look of concentration on her face,1.0,False,False,False,person2 is likely reading book0 and thinking about what she read,1,False,False,False,yes,yes,True,False,False
selected,30LB5CDZNDMS9O79XGO2HX26A940Z9,val-24057,True,person1 is being recorded by a security camera,1.0,False,False,False,person1 is being shown from a security control room,1,False,False,False,yes,yes,True,False,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHXPZM,val-21740,True,She is looking at the man in the middle of the dance floor,0.6666666666666666,False,False,True,person1 is looking over in a flirty pose,1,False,False,True,weak_yes,yes,False,True,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHXPZM,val-3552,True,bird0 is a crow and is a bird that can fly,0.6666666666666666,False,False,True,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,True,weak_yes,yes,False,True,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHXPZM,val-7293,True,book0 is a book with a drawing on it,0.6666666666666666,False,False,True,person1 is writing in book0 what he sees on the desk,1,False,False,True,weak_yes,yes,False,True,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHXPZM,val-592,True,person0 is smiling and looking at person1,0.6666666666666666,True,False,True,"She has a slight smile on her face, as if she is holding back laughter",1,True,False,True,weak_yes,yes,False,True,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHXPZM,val-26344,True,person5 is wearing a hard hat and is working on a piece of equipment,0.6666666666666666,False,False,True,person5 is dressed in orange working clothes with eye protection against sparks which is coming from a saw or blow torch which would generate sparks when used on metal,1,False,False,True,weak_yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C7MW8G,val-21740,False,She is looking at the man in the middle of the dance floor,0.6666666666666666,False,False,False,person1 is looking over in a flirty pose,1,False,False,False,weak_yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C7MW8G,val-3552,True,bird0 is a crow and is a bird that can fly,1.0,False,False,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,False,yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C7MW8G,val-7293,True,book0 is a book with a drawing on it,1.0,False,False,False,person1 is writing in book0 what he sees on the desk,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C7MW8G,val-592,False,person0 is smiling and looking at person1,1.0,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C7MW8G,val-26344,True,person5 is wearing a hard hat and is working on a piece of equipment,1.0,False,False,False,person5 is dressed in orange working clothes with eye protection against sparks which is coming from a saw or blow torch which would generate sparks when used on metal,1,False,False,False,yes,yes,False,True,False
selected,3WRFBPLXRB0U9RSNDFVRO8T437YN3S,val-21740,False,She is looking at the man in the middle of the dance floor,0.0,False,False,True,person1 is looking over in a flirty pose,1,False,False,True,no,yes,False,True,False
selected,3WRFBPLXRB0U9RSNDFVRO8T437YN3S,val-3552,True,bird0 is a crow and is a bird that can fly,0.0,True,False,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,True,False,False,no,yes,False,True,False
selected,3WRFBPLXRB0U9RSNDFVRO8T437YN3S,val-7293,True,book0 is a book with a drawing on it,1.0,False,False,False,person1 is writing in book0 what he sees on the desk,0,False,False,False,yes,no,True,False,False
selected,3WRFBPLXRB0U9RSNDFVRO8T437YN3S,val-592,True,person0 is smiling and looking at person1,1.0,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,True,False,False
selected,3WRFBPLXRB0U9RSNDFVRO8T437YN3S,val-26344,True,person5 is wearing a hard hat and is working on a piece of equipment,1.0,False,False,False,person5 is dressed in orange working clothes with eye protection against sparks which is coming from a saw or blow torch which would generate sparks when used on metal,1,False,False,False,yes,yes,False,True,False
selected,33CID5710554LRP212FCBGPFYCE3LM,val-21740,True,She is looking at the man in the middle of the dance floor,0.6666666666666666,False,False,False,person1 is looking over in a flirty pose,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,33CID5710554LRP212FCBGPFYCE3LM,val-3552,False,bird0 is a crow and is a bird that can fly,1.0,False,False,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,False,yes,yes,True,False,False
selected,33CID5710554LRP212FCBGPFYCE3LM,val-7293,True,book0 is a book with a drawing on it,1.0,False,False,False,person1 is writing in book0 what he sees on the desk,0,False,False,False,yes,no,True,False,False
selected,33CID5710554LRP212FCBGPFYCE3LM,val-592,True,person0 is smiling and looking at person1,1.0,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,False,True,False
selected,33CID5710554LRP212FCBGPFYCE3LM,val-26344,False,person5 is wearing a hard hat and is working on a piece of equipment,1.0,False,False,False,person5 is dressed in orange working clothes with eye protection against sparks which is coming from a saw or blow torch which would generate sparks when used on metal,1,False,False,False,yes,yes,True,False,False
selected,3A1COHJ8NK7O0SCIMYVAA54JXH6H8U,val-21740,True,She is looking at the man in the middle of the dance floor,1.0,False,False,False,person1 is looking over in a flirty pose,1,False,False,False,yes,yes,True,False,False
selected,3A1COHJ8NK7O0SCIMYVAA54JXH6H8U,val-3552,True,bird0 is a crow and is a bird that can fly,1.0,False,False,False,bird0 would be scared by a loud scream by person1 and would try to escape by flying,1,False,False,False,yes,yes,True,False,False
selected,3A1COHJ8NK7O0SCIMYVAA54JXH6H8U,val-7293,True,book0 is a book with a drawing on it,1.0,False,False,False,person1 is writing in book0 what he sees on the desk,1,False,False,False,yes,yes,True,False,False
selected,3A1COHJ8NK7O0SCIMYVAA54JXH6H8U,val-592,False,person0 is smiling and looking at person1,1.0,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,False,False,True
selected,3A1COHJ8NK7O0SCIMYVAA54JXH6H8U,val-26344,True,person5 is wearing a hard hat and is working on a piece of equipment,1.0,False,False,False,person5 is dressed in orange working clothes with eye protection against sparks which is coming from a saw or blow torch which would generate sparks when used on metal,1,False,False,False,yes,yes,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YCP99Y,val-7225,False,person1 is looking at person0 with a look of disgust,0.0,False,False,True,Sunglasses are made to block the sun from hurting your eyes when it is bright,0,False,False,True,no,no,False,False,True
selected,3BQU611VFQWVZRD9TEDWXK16YCP99Y,val-18850,True,"person0 is sitting on couch0 with his legs up and his head down, which is a common way to make someone more comfortable",1.0,False,False,False,"person1 seems to be annoyed or not at ease, person0 is over exaggerating his comfiness, to get person1 to open up and talk",0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YCP99Y,val-25399,True,person0 is standing on top of a bar with her arms outstretched,1.0,False,False,False,person0 is standing on the bar with her knees bent and arms flailing as if dancing,1,False,False,False,yes,yes,False,True,False
selected,3BQU611VFQWVZRD9TEDWXK16YCP99Y,val-3541,True,person0 is holding the reins and is walking towards the horses,0.0,False,True,False,person0 is driving a horse buggy and has arrived at his destination,1,False,True,False,no,yes,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YCP99Y,val-18358,True,There are egyptian statues on the walls and the floor,1.0,False,False,False,It has a mummy which is part of the ancient egyptian culture and lore there is an egyptian statue behind the mummy there are ancient egyptian art on the walls,1,False,False,False,yes,yes,False,False,True
selected,3WRFBPLXRB0U9RSNDFVRO8T439V3N9,val-7225,False,person1 is looking at person0 with a look of disgust,0.6666666666666666,False,False,True,Sunglasses are made to block the sun from hurting your eyes when it is bright,0,False,False,True,weak_yes,no,False,False,False
selected,3WRFBPLXRB0U9RSNDFVRO8T439V3N9,val-18850,True,"person0 is sitting on couch0 with his legs up and his head down, which is a common way to make someone more comfortable",1.0,False,False,False,"person1 seems to be annoyed or not at ease, person0 is over exaggerating his comfiness, to get person1 to open up and talk",0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3WRFBPLXRB0U9RSNDFVRO8T439V3N9,val-25399,True,person0 is standing on top of a bar with her arms outstretched,1.0,False,False,False,person0 is standing on the bar with her knees bent and arms flailing as if dancing,1,False,False,False,yes,yes,False,True,False
selected,3WRFBPLXRB0U9RSNDFVRO8T439V3N9,val-3541,True,person0 is holding the reins and is walking towards the horses,1.0,False,False,False,person0 is driving a horse buggy and has arrived at his destination,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,3WRFBPLXRB0U9RSNDFVRO8T439V3N9,val-18358,True,There are egyptian statues on the walls and the floor,0.6666666666666666,False,True,False,It has a mummy which is part of the ancient egyptian culture and lore there is an egyptian statue behind the mummy there are ancient egyptian art on the walls,1,False,True,False,weak_yes,yes,False,False,True
selected,33LKR6A5KFWWU1JSN73K9EKZU7Z1TC,val-7225,False,person1 is looking at person0 with a look of disgust,1.0,False,False,False,Sunglasses are made to block the sun from hurting your eyes when it is bright,1,False,False,False,yes,yes,False,False,True
selected,33LKR6A5KFWWU1JSN73K9EKZU7Z1TC,val-18850,True,"person0 is sitting on couch0 with his legs up and his head down, which is a common way to make someone more comfortable",1.0,False,False,False,"person1 seems to be annoyed or not at ease, person0 is over exaggerating his comfiness, to get person1 to open up and talk",1,False,False,False,yes,yes,False,True,False
selected,33LKR6A5KFWWU1JSN73K9EKZU7Z1TC,val-25399,True,person0 is standing on top of a bar with her arms outstretched,1.0,False,False,False,person0 is standing on the bar with her knees bent and arms flailing as if dancing,1,False,False,False,yes,yes,False,True,False
selected,33LKR6A5KFWWU1JSN73K9EKZU7Z1TC,val-3541,False,person0 is holding the reins and is walking towards the horses,1.0,False,False,False,person0 is driving a horse buggy and has arrived at his destination,1,False,False,False,yes,yes,True,False,False
selected,33LKR6A5KFWWU1JSN73K9EKZU7Z1TC,val-18358,True,There are egyptian statues on the walls and the floor,1.0,False,False,False,It has a mummy which is part of the ancient egyptian culture and lore there is an egyptian statue behind the mummy there are ancient egyptian art on the walls,1,False,False,False,yes,yes,False,True,False
selected,34PGFRQONPNVHZ3Q81E10YNKSILWJ5,val-7225,True,person1 is looking at person0 with a look of disgust,1.0,False,False,False,Sunglasses are made to block the sun from hurting your eyes when it is bright,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,34PGFRQONPNVHZ3Q81E10YNKSILWJ5,val-18850,True,"person0 is sitting on couch0 with his legs up and his head down, which is a common way to make someone more comfortable",0.0,False,True,False,"person1 seems to be annoyed or not at ease, person0 is over exaggerating his comfiness, to get person1 to open up and talk",1,False,True,False,no,yes,False,True,False
selected,34PGFRQONPNVHZ3Q81E10YNKSILWJ5,val-25399,False,person0 is standing on top of a bar with her arms outstretched,1.0,False,False,False,person0 is standing on the bar with her knees bent and arms flailing as if dancing,1,False,False,False,yes,yes,True,False,False
selected,34PGFRQONPNVHZ3Q81E10YNKSILWJ5,val-3541,False,person0 is holding the reins and is walking towards the horses,0.3333333333333333,False,False,True,person0 is driving a horse buggy and has arrived at his destination,0,False,False,True,weak_no,no,False,False,True
selected,34PGFRQONPNVHZ3Q81E10YNKSILWJ5,val-18358,True,There are egyptian statues on the walls and the floor,1.0,False,False,False,It has a mummy which is part of the ancient egyptian culture and lore there is an egyptian statue behind the mummy there are ancient egyptian art on the walls,1,False,False,False,yes,yes,True,False,False
selected,36NEMU28XGPLI79BBYRTGQF1WA7WMW,val-7225,False,person1 is looking at person0 with a look of disgust,0.6666666666666666,False,False,False,Sunglasses are made to block the sun from hurting your eyes when it is bright,1,False,False,False,weak_yes,yes,True,False,False
selected,36NEMU28XGPLI79BBYRTGQF1WA7WMW,val-18850,True,"person0 is sitting on couch0 with his legs up and his head down, which is a common way to make someone more comfortable",0.3333333333333333,False,False,False,"person1 seems to be annoyed or not at ease, person0 is over exaggerating his comfiness, to get person1 to open up and talk",1,False,False,False,weak_no,yes,False,True,False
selected,36NEMU28XGPLI79BBYRTGQF1WA7WMW,val-25399,True,person0 is standing on top of a bar with her arms outstretched,1.0,False,False,False,person0 is standing on the bar with her knees bent and arms flailing as if dancing,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,36NEMU28XGPLI79BBYRTGQF1WA7WMW,val-3541,True,person0 is holding the reins and is walking towards the horses,0.0,False,True,False,person0 is driving a horse buggy and has arrived at his destination,1,False,True,False,no,yes,False,True,False
selected,36NEMU28XGPLI79BBYRTGQF1WA7WMW,val-18358,True,There are egyptian statues on the walls and the floor,1.0,False,False,False,It has a mummy which is part of the ancient egyptian culture and lore there is an egyptian statue behind the mummy there are ancient egyptian art on the walls,1,False,False,False,yes,yes,False,False,True
selected,3VFJCI1K40BGI1W311JSGMNN8BPRGT,val-11093,True,They are all dressed up and standing in a line,1.0,False,False,False,"person1 and person2 and person3, and person7 are wearing tie0 and tie1 and tie2 and tie3, which they wouldn't do if they were at home",1,False,False,False,yes,yes,False,True,False
selected,3VFJCI1K40BGI1W311JSGMNN8BPRGT,val-6674,True,There is a wooden structure behind them and they are standing in a barn,0.0,False,False,True,The thick wooden boards and beams are constructed like a barn,1,False,False,True,no,yes,False,True,False
selected,3VFJCI1K40BGI1W311JSGMNN8BPRGT,val-17004,True,person1 is wearing a homeless person's shirt and is sitting outside with a homeless person,0.3333333333333333,False,False,True,Homeless people will often hold signs asking for help with food or money person1 is also dressed in a manner that indicates that he may be homeless,1,False,False,True,weak_no,yes,False,True,False
selected,3VFJCI1K40BGI1W311JSGMNN8BPRGT,val-4116,True,She is laying down and has her eyes closed,1.0,False,False,False,Her head is on a pillow,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3VFJCI1K40BGI1W311JSGMNN8BPRGT,val-1683,True,person2 is holding a bottle of alcohol,0.0,False,False,True,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,True,no,yes,False,True,False
selected,39DD6S19JQNR0EM35NNH2M4A4AOZE4,val-11093,True,They are all dressed up and standing in a line,0.0,False,True,False,"person1 and person2 and person3, and person7 are wearing tie0 and tie1 and tie2 and tie3, which they wouldn't do if they were at home",0,False,True,False,no,no,False,False,True
selected,39DD6S19JQNR0EM35NNH2M4A4AOZE4,val-6674,True,There is a wooden structure behind them and they are standing in a barn,1.0,False,False,False,The thick wooden boards and beams are constructed like a barn,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,39DD6S19JQNR0EM35NNH2M4A4AOZE4,val-17004,False,person1 is wearing a homeless person's shirt and is sitting outside with a homeless person,0.0,False,True,True,Homeless people will often hold signs asking for help with food or money person1 is also dressed in a manner that indicates that he may be homeless,0,False,True,True,no,no,False,False,True
selected,39DD6S19JQNR0EM35NNH2M4A4AOZE4,val-4116,True,She is laying down and has her eyes closed,0.6666666666666666,False,False,True,Her head is on a pillow,1,False,False,True,weak_yes,yes,False,True,False
selected,39DD6S19JQNR0EM35NNH2M4A4AOZE4,val-1683,True,person2 is holding a bottle of alcohol,0.3333333333333333,False,False,True,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,0,False,False,True,weak_no,no,False,False,True
selected,3PIWWX1FJKI9BF3R12VMB8TCQKAJJR,val-11093,True,They are all dressed up and standing in a line,1.0,False,False,True,"person1 and person2 and person3, and person7 are wearing tie0 and tie1 and tie2 and tie3, which they wouldn't do if they were at home",1,False,False,True,yes,yes,False,False,True
selected,3PIWWX1FJKI9BF3R12VMB8TCQKAJJR,val-6674,True,There is a wooden structure behind them and they are standing in a barn,1.0,False,False,False,The thick wooden boards and beams are constructed like a barn,1,False,False,False,yes,yes,True,False,False
selected,3PIWWX1FJKI9BF3R12VMB8TCQKAJJR,val-17004,False,person1 is wearing a homeless person's shirt and is sitting outside with a homeless person,1.0,False,False,False,Homeless people will often hold signs asking for help with food or money person1 is also dressed in a manner that indicates that he may be homeless,1,False,False,False,yes,yes,False,True,False
selected,3PIWWX1FJKI9BF3R12VMB8TCQKAJJR,val-4116,True,She is laying down and has her eyes closed,0.6666666666666666,False,False,False,Her head is on a pillow,1,False,False,False,weak_yes,yes,False,False,True
selected,3PIWWX1FJKI9BF3R12VMB8TCQKAJJR,val-1683,True,person2 is holding a bottle of alcohol,1.0,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,True,False
selected,34Z02EIMITPWNCYAROZKV91PPFX0TC,val-11093,True,They are all dressed up and standing in a line,0.0,False,True,False,"person1 and person2 and person3, and person7 are wearing tie0 and tie1 and tie2 and tie3, which they wouldn't do if they were at home",0.6666666666666666,False,True,False,no,weak_yes,False,True,False
selected,34Z02EIMITPWNCYAROZKV91PPFX0TC,val-6674,True,There is a wooden structure behind them and they are standing in a barn,1.0,False,False,False,The thick wooden boards and beams are constructed like a barn,1,False,False,False,yes,yes,False,True,False
selected,34Z02EIMITPWNCYAROZKV91PPFX0TC,val-17004,True,person1 is wearing a homeless person's shirt and is sitting outside with a homeless person,1.0,False,False,False,Homeless people will often hold signs asking for help with food or money person1 is also dressed in a manner that indicates that he may be homeless,1,False,False,False,yes,yes,False,True,False
selected,34Z02EIMITPWNCYAROZKV91PPFX0TC,val-4116,True,She is laying down and has her eyes closed,1.0,False,False,False,Her head is on a pillow,1,False,False,False,yes,yes,True,False,False
selected,34Z02EIMITPWNCYAROZKV91PPFX0TC,val-1683,True,person2 is holding a bottle of alcohol,1.0,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,True,False
selected,34V1S5K3GTD8H8BBV7AKDAA4891690,val-11093,True,They are all dressed up and standing in a line,1.0,False,False,False,"person1 and person2 and person3, and person7 are wearing tie0 and tie1 and tie2 and tie3, which they wouldn't do if they were at home",0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,34V1S5K3GTD8H8BBV7AKDAA4891690,val-6674,True,There is a wooden structure behind them and they are standing in a barn,1.0,False,False,False,The thick wooden boards and beams are constructed like a barn,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,34V1S5K3GTD8H8BBV7AKDAA4891690,val-17004,True,person1 is wearing a homeless person's shirt and is sitting outside with a homeless person,0.6666666666666666,False,False,False,Homeless people will often hold signs asking for help with food or money person1 is also dressed in a manner that indicates that he may be homeless,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,34V1S5K3GTD8H8BBV7AKDAA4891690,val-4116,True,She is laying down and has her eyes closed,1.0,False,False,False,Her head is on a pillow,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,34V1S5K3GTD8H8BBV7AKDAA4891690,val-1683,True,person2 is holding a bottle of alcohol,0.6666666666666666,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,3AQF3RZ559UHII2OYTACN6WFB9C6FC,val-5341,True,They are in a ship and are trying to stay out of the ocean,1.0,False,False,False,They are both wearing life jackets looking down at the stormy water as other people fall in,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3AQF3RZ559UHII2OYTACN6WFB9C6FC,val-13041,True,person1 is walking down the stairs with no shirt on,0.0,False,False,True,person1 is looking intently at person0 and seems intense and focused on her,1,False,False,True,no,yes,False,True,False
selected,3AQF3RZ559UHII2OYTACN6WFB9C6FC,val-10432,False,person0 is holding a glass bottle in his hand,0.0,False,False,True,person0 is holding a glass beer bottle in her hand,0,False,False,True,no,no,False,False,True
selected,3AQF3RZ559UHII2OYTACN6WFB9C6FC,val-14512,True,cup4 is a glass of milk and person1 is holding it up to his mouth,1.0,False,False,False,cup4 is in in his hand,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3AQF3RZ559UHII2OYTACN6WFB9C6FC,val-19968,True,person1 is standing in front of a water cooler on the left,0.6666666666666666,False,False,False,person1 is close to a water cooler which is located on the left side of the room,1,False,False,False,weak_yes,yes,False,True,False
selected,3HYA4D452SVT0HJNBRY9XTF3V2AF20,val-5341,True,They are in a ship and are trying to stay out of the ocean,1.0,False,False,False,They are both wearing life jackets looking down at the stormy water as other people fall in,1,False,False,False,yes,yes,False,True,False
selected,3HYA4D452SVT0HJNBRY9XTF3V2AF20,val-13041,True,person1 is walking down the stairs with no shirt on,0.3333333333333333,False,False,True,person1 is looking intently at person0 and seems intense and focused on her,1,False,False,True,weak_no,yes,False,True,False
selected,3HYA4D452SVT0HJNBRY9XTF3V2AF20,val-10432,True,person0 is holding a glass bottle in his hand,0.3333333333333333,False,False,True,person0 is holding a glass beer bottle in her hand,1,False,False,True,weak_no,yes,False,False,False
selected,3HYA4D452SVT0HJNBRY9XTF3V2AF20,val-14512,True,cup4 is a glass of milk and person1 is holding it up to his mouth,1.0,False,False,False,cup4 is in in his hand,1,False,False,False,yes,yes,True,False,False
selected,3HYA4D452SVT0HJNBRY9XTF3V2AF20,val-19968,True,person1 is standing in front of a water cooler on the left,1.0,False,False,False,person1 is close to a water cooler which is located on the left side of the room,1,False,False,False,yes,yes,False,False,True
selected,33FOTY3KENXF8KHH1L8UK4KV6JWC1X,val-5341,True,They are in a ship and are trying to stay out of the ocean,1.0,False,False,False,They are both wearing life jackets looking down at the stormy water as other people fall in,1,False,False,False,yes,yes,True,False,False
selected,33FOTY3KENXF8KHH1L8UK4KV6JWC1X,val-13041,True,person1 is walking down the stairs with no shirt on,1.0,False,False,False,person1 is looking intently at person0 and seems intense and focused on her,1,False,False,False,yes,yes,False,True,False
selected,33FOTY3KENXF8KHH1L8UK4KV6JWC1X,val-10432,True,person0 is holding a glass bottle in his hand,1.0,False,False,False,person0 is holding a glass beer bottle in her hand,1,False,False,False,yes,yes,False,True,False
selected,33FOTY3KENXF8KHH1L8UK4KV6JWC1X,val-14512,True,cup4 is a glass of milk and person1 is holding it up to his mouth,,False,False,False,cup4 is in in his hand,1,False,False,False,,yes,True,False,False
selected,33FOTY3KENXF8KHH1L8UK4KV6JWC1X,val-19968,True,person1 is standing in front of a water cooler on the left,1.0,False,False,False,person1 is close to a water cooler which is located on the left side of the room,1,False,False,False,yes,yes,False,True,False
