,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,expl_value_our,expl_value_gt,prefer_ours,prefer_gt,prefer_none
selected,3VHP9MDGROW6YZBP8KNF96OP7T4CFN,332318004,True,they are brown and white,1.0,False,False,False,"they are a herd of large, brown, domestic animals",1,False,False,False,yes,yes,True,False,False
selected,3VHP9MDGROW6YZBP8KNF96OP7T4CFN,534019002,True,the food is cooked,1.0,False,False,False,the colors of the vegetabbles are dark,1,False,False,False,yes,yes,True,False,False
selected,3VHP9MDGROW6YZBP8KNF96OP7T4CFN,341389004,True,they are on a snowy mountain,1.0,False,False,False,"they have the proper equipment, and there is snow",1,False,False,False,yes,yes,False,True,False
selected,3VHP9MDGROW6YZBP8KNF96OP7T4CFN,490694000,True,the screen is bright,1.0,False,False,False,the computer screen shows some bright light on it,1,False,False,False,yes,yes,False,True,False
selected,3VHP9MDGROW6YZBP8KNF96OP7T4CFN,67491001,True,it is a cartoon plane,1.0,False,False,False,it is brightly painted with cartoon characters,1,False,False,False,yes,yes,False,True,False
selected,337RC3OW06EOX0RLLCLIUBHYPW6VLA,332318004,True,they are brown and white,0.0,False,False,False,"they are a herd of large, brown, domestic animals",1,False,False,False,no,yes,False,True,False
selected,337RC3OW06EOX0RLLCLIUBHYPW6VLA,534019002,True,the food is cooked,1.0,False,False,False,the colors of the vegetabbles are dark,1,False,False,False,yes,yes,True,False,False
selected,337RC3OW06EOX0RLLCLIUBHYPW6VLA,341389004,True,they are on a snowy mountain,1.0,False,False,False,"they have the proper equipment, and there is snow",1,False,False,False,yes,yes,True,False,False
selected,337RC3OW06EOX0RLLCLIUBHYPW6VLA,490694000,True,the screen is bright,1.0,False,False,False,the computer screen shows some bright light on it,1,False,False,False,yes,yes,True,False,False
selected,337RC3OW06EOX0RLLCLIUBHYPW6VLA,67491001,True,it is a cartoon plane,1.0,False,False,False,it is brightly painted with cartoon characters,1,False,False,False,yes,yes,False,True,False
selected,3RU7GD8VPP5YWTPFJ99K056BV2XPSH,530854003,True,the umbrellas are open and the ground is wet,1.0,False,False,False,there is water on the umbrellas,1,False,False,False,yes,yes,False,False,True
selected,3RU7GD8VPP5YWTPFJ99K056BV2XPSH,200717011,True,the sun is shining and the man is playing frisbee,1.0,False,False,False,the sun is casting shadows on the ground,1,False,False,False,yes,yes,False,False,True
selected,3RU7GD8VPP5YWTPFJ99K056BV2XPSH,531875001,True,"it is a long, thin, orange vegetable with a long stem",1.0,False,False,False,they are long and orange,1,False,False,False,yes,yes,False,False,True
selected,3RU7GD8VPP5YWTPFJ99K056BV2XPSH,434673001,True,the man is holding a tennis racket,1.0,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,False,False,True
selected,3RU7GD8VPP5YWTPFJ99K056BV2XPSH,484434001,True,people are holding umbrellas,1.0,False,False,False,everyone is holding an umbrella,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PYJO7OV,530854003,True,the umbrellas are open and the ground is wet,1.0,False,False,False,there is water on the umbrellas,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PYJO7OV,200717011,True,the sun is shining and the man is playing frisbee,1.0,False,False,False,the sun is casting shadows on the ground,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PYJO7OV,531875001,True,"it is a long, thin, orange vegetable with a long stem",1.0,False,False,False,they are long and orange,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3TOK3KHVJUUUSVTMG6YUGE5PYJO7OV,434673001,True,the man is holding a tennis racket,1.0,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PYJO7OV,484434001,True,people are holding umbrellas,1.0,False,True,False,everyone is holding an umbrella,1,False,True,False,yes,yes,False,False,True
selected,3TMFV4NEP9Q6XI77HXHAB8E6C598WB,530854003,True,the umbrellas are open and the ground is wet,0.6666666666666666,False,False,False,there is water on the umbrellas,1,False,False,False,weak_yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C598WB,200717011,False,the sun is shining and the man is playing frisbee,1.0,False,False,False,the sun is casting shadows on the ground,1,False,False,False,yes,yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C598WB,531875001,True,"it is a long, thin, orange vegetable with a long stem",1.0,False,False,False,they are long and orange,1,False,False,False,yes,yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C598WB,434673001,True,the man is holding a tennis racket,1.0,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C598WB,484434001,True,people are holding umbrellas,1.0,False,False,False,everyone is holding an umbrella,1,False,False,False,yes,yes,True,False,False
selected,32XVDSJFP09Z6RB4XE2MSJZCS382MG,530854003,True,the umbrellas are open and the ground is wet,1.0,False,False,False,there is water on the umbrellas,1,False,False,False,yes,yes,True,False,False
selected,32XVDSJFP09Z6RB4XE2MSJZCS382MG,200717011,True,the sun is shining and the man is playing frisbee,1.0,False,False,False,the sun is casting shadows on the ground,1,False,False,False,yes,yes,True,False,False
selected,32XVDSJFP09Z6RB4XE2MSJZCS382MG,531875001,True,"it is a long, thin, orange vegetable with a long stem",0.0,False,True,False,they are long and orange,0,False,True,False,no,no,False,False,True
selected,32XVDSJFP09Z6RB4XE2MSJZCS382MG,434673001,True,the man is holding a tennis racket,1.0,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,True,False,False
selected,32XVDSJFP09Z6RB4XE2MSJZCS382MG,484434001,True,people are holding umbrellas,1.0,False,False,False,everyone is holding an umbrella,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MJP3A,530854003,True,the umbrellas are open and the ground is wet,1.0,False,False,False,there is water on the umbrellas,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MJP3A,200717011,True,the sun is shining and the man is playing frisbee,0.0,False,True,False,the sun is casting shadows on the ground,1,False,True,False,no,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MJP3A,531875001,True,"it is a long, thin, orange vegetable with a long stem",1.0,False,False,False,they are long and orange,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MJP3A,434673001,True,the man is holding a tennis racket,1.0,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MJP3A,484434001,True,people are holding umbrellas,1.0,False,False,False,everyone is holding an umbrella,1,False,False,False,yes,yes,False,True,False
selected,3ZSANO2JCGJM5G0L56DFOBS7TWVSF2,506717000,True,the players are wearing white uniforms,0.0,False,False,True,the field is not a professional field but a field near a park,1,False,False,True,no,yes,False,True,False
selected,3ZSANO2JCGJM5G0L56DFOBS7TWVSF2,487990002,True,there are birthday cakes and cupcakes,1.0,False,False,False,there is a birthday cake with candles,1,False,False,False,yes,yes,False,False,True
selected,3ZSANO2JCGJM5G0L56DFOBS7TWVSF2,543566000,True,it is sleeping with its eyes closed,1.0,False,False,False,cats must sleep to restore their bodies,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3ZSANO2JCGJM5G0L56DFOBS7TWVSF2,345154005,True,it is tall and green,1.0,False,False,False,the grass comes up to the calves of the man,1,False,False,False,yes,yes,False,True,False
selected,3ZSANO2JCGJM5G0L56DFOBS7TWVSF2,265971001,True,the man is holding a tennis racket,0.6666666666666666,False,False,True,there is an athlete with a racket,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCFZMT,506717000,True,the players are wearing white uniforms,1.0,False,True,False,the field is not a professional field but a field near a park,0.6666666666666666,False,True,False,yes,weak_yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCFZMT,487990002,True,there are birthday cakes and cupcakes,1.0,False,False,False,there is a birthday cake with candles,1,False,False,False,yes,yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCFZMT,543566000,True,it is sleeping with its eyes closed,1.0,False,False,False,cats must sleep to restore their bodies,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCFZMT,345154005,True,it is tall and green,1.0,False,False,False,the grass comes up to the calves of the man,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCFZMT,265971001,True,the man is holding a tennis racket,1.0,False,False,False,there is an athlete with a racket,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,30X31N5D642R9PJDUQRNAAHGWGMSAT,506717000,True,the players are wearing white uniforms,1.0,False,False,False,the field is not a professional field but a field near a park,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,30X31N5D642R9PJDUQRNAAHGWGMSAT,487990002,True,there are birthday cakes and cupcakes,0.6666666666666666,False,True,True,there is a birthday cake with candles,1,False,True,True,weak_yes,yes,False,True,False
selected,30X31N5D642R9PJDUQRNAAHGWGMSAT,543566000,True,it is sleeping with its eyes closed,1.0,False,False,False,cats must sleep to restore their bodies,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,30X31N5D642R9PJDUQRNAAHGWGMSAT,345154005,True,it is tall and green,1.0,False,False,False,the grass comes up to the calves of the man,1,False,False,False,yes,yes,False,True,False
selected,30X31N5D642R9PJDUQRNAAHGWGMSAT,265971001,True,the man is holding a tennis racket,1.0,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,3I7DHKZYGOCLZE2ATA07V0IFFCIF5I,506717000,False,the players are wearing white uniforms,1.0,False,False,False,the field is not a professional field but a field near a park,1,False,False,False,yes,yes,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFFCIF5I,487990002,True,there are birthday cakes and cupcakes,1.0,False,False,False,there is a birthday cake with candles,1,False,False,False,yes,yes,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFFCIF5I,543566000,True,it is sleeping with its eyes closed,1.0,False,False,False,cats must sleep to restore their bodies,1,False,False,False,yes,yes,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFFCIF5I,345154005,True,it is tall and green,1.0,False,False,False,the grass comes up to the calves of the man,1,False,False,False,yes,yes,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFFCIF5I,265971001,True,the man is holding a tennis racket,1.0,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MHP38,506717000,True,the players are wearing white uniforms,1.0,False,False,False,the field is not a professional field but a field near a park,1,False,False,False,yes,yes,True,False,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MHP38,487990002,True,there are birthday cakes and cupcakes,1.0,False,False,False,there is a birthday cake with candles,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MHP38,543566000,True,it is sleeping with its eyes closed,1.0,False,False,False,cats must sleep to restore their bodies,1,False,False,False,yes,yes,True,False,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MHP38,345154005,True,it is tall and green,1.0,False,False,False,the grass comes up to the calves of the man,1,False,False,False,yes,yes,False,True,False
selected,3TPZPLC3M1OUCC40TU8JSXYZ3MHP38,265971001,True,the man is holding a tennis racket,1.0,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,373ERPL3YPKKN6I9L1IZF52CY3PTRS,554523027,True,there is a refrigerator and a dishwasher,1.0,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,False,False,True
selected,373ERPL3YPKKN6I9L1IZF52CY3PTRS,381360002,True,he is riding a surfboard on a wave,1.0,False,False,False,he is standing on waves,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,373ERPL3YPKKN6I9L1IZF52CY3PTRS,14743000,True,it is made of wood,0.0,False,False,True,the fence is very irregular and is made from rough pieces,1,False,False,True,no,yes,False,True,False
selected,373ERPL3YPKKN6I9L1IZF52CY3PTRS,535135007,True,he is on the crest of the wave,1.0,False,False,False,his surfboard is nearly to the top,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,373ERPL3YPKKN6I9L1IZF52CY3PTRS,352744001,True,there is a bathtub and a sink,1.0,False,False,False,there is a toilet and bathtub,1,False,False,False,yes,yes,False,False,True
selected,3LYA37P8IRZY4GBXVVIHEZACX44KB9,554523027,True,there is a refrigerator and a dishwasher,0.6666666666666666,False,True,False,there is a refrigerator and stove with a pot,0.6666666666666666,False,True,False,weak_yes,weak_yes,False,False,True
selected,3LYA37P8IRZY4GBXVVIHEZACX44KB9,381360002,True,he is riding a surfboard on a wave,1.0,False,False,False,he is standing on waves,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3LYA37P8IRZY4GBXVVIHEZACX44KB9,14743000,True,it is made of wood,0.6666666666666666,False,True,False,the fence is very irregular and is made from rough pieces,1,False,True,False,weak_yes,yes,False,True,False
selected,3LYA37P8IRZY4GBXVVIHEZACX44KB9,535135007,True,he is on the crest of the wave,1.0,False,False,False,his surfboard is nearly to the top,1,False,False,False,yes,yes,True,False,False
selected,3LYA37P8IRZY4GBXVVIHEZACX44KB9,352744001,True,there is a bathtub and a sink,1.0,False,True,False,there is a toilet and bathtub,1,False,True,False,yes,yes,False,False,True
selected,3ND9UOO81LE1CPRQBMQEGD0CW5IWLV,554523027,True,there is a refrigerator and a dishwasher,0.6666666666666666,False,False,False,there is a refrigerator and stove with a pot,0.6666666666666666,False,False,False,weak_yes,weak_yes,False,False,True
selected,3ND9UOO81LE1CPRQBMQEGD0CW5IWLV,381360002,True,he is riding a surfboard on a wave,1.0,False,False,False,he is standing on waves,0,False,False,False,yes,no,True,False,False
selected,3ND9UOO81LE1CPRQBMQEGD0CW5IWLV,14743000,True,it is made of wood,1.0,False,False,False,the fence is very irregular and is made from rough pieces,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3ND9UOO81LE1CPRQBMQEGD0CW5IWLV,535135007,True,he is on the crest of the wave,1.0,False,False,False,his surfboard is nearly to the top,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3ND9UOO81LE1CPRQBMQEGD0CW5IWLV,352744001,True,there is a bathtub and a sink,1.0,False,False,False,there is a toilet and bathtub,1,False,False,False,yes,yes,True,False,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHCZPB,554523027,True,there is a refrigerator and a dishwasher,1.0,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,False,True,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHCZPB,381360002,True,he is riding a surfboard on a wave,1.0,False,False,False,he is standing on waves,1,False,False,False,yes,yes,True,False,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHCZPB,14743000,True,it is made of wood,1.0,False,False,False,the fence is very irregular and is made from rough pieces,0,False,False,False,yes,no,True,False,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHCZPB,535135007,True,he is on the crest of the wave,1.0,False,False,False,his surfboard is nearly to the top,1,False,False,False,yes,yes,True,False,False
selected,3JBT3HLQF9EVX5BTE13SWY3EIHCZPB,352744001,True,there is a bathtub and a sink,1.0,False,False,False,there is a toilet and bathtub,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3LWJHTCVCDYAS0L8D2OATBD6B8AFQ0,554523027,True,there is a refrigerator and a dishwasher,1.0,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,False,True,False
selected,3LWJHTCVCDYAS0L8D2OATBD6B8AFQ0,381360002,True,he is riding a surfboard on a wave,1.0,False,False,False,he is standing on waves,0,False,False,False,yes,no,True,False,False
selected,3LWJHTCVCDYAS0L8D2OATBD6B8AFQ0,14743000,True,it is made of wood,1.0,False,False,False,the fence is very irregular and is made from rough pieces,1,False,False,False,yes,yes,True,False,False
selected,3LWJHTCVCDYAS0L8D2OATBD6B8AFQ0,535135007,True,he is on the crest of the wave,1.0,False,False,False,his surfboard is nearly to the top,1,False,False,False,yes,yes,True,False,False
selected,3LWJHTCVCDYAS0L8D2OATBD6B8AFQ0,352744001,True,there is a bathtub and a sink,1.0,False,False,False,there is a toilet and bathtub,1,False,False,False,yes,yes,True,False,False
selected,3SLE99ER0OPTTBAJVWLR1EYP1D8ZB1,528575001,True,he is laying in bed with a teddy bear,0.3333333333333333,False,False,True,his eyes are closed in his bed,1,False,False,True,weak_no,yes,False,True,False
selected,3SLE99ER0OPTTBAJVWLR1EYP1D8ZB1,318138001,True,he is smiling and playing a game,1.0,False,False,False,she is smiling while playing a game,1,False,False,False,yes,yes,False,False,True
selected,3SLE99ER0OPTTBAJVWLR1EYP1D8ZB1,133251014,True,he is laying down on a cushion,0.6666666666666666,False,False,False,he is laying in his bed,1,False,False,False,weak_yes,yes,False,True,False
selected,3SLE99ER0OPTTBAJVWLR1EYP1D8ZB1,505814001,True,he has no hair on his head,1.0,False,False,False,he has shaven his head bald,1,False,False,False,yes,yes,False,False,True
selected,3SLE99ER0OPTTBAJVWLR1EYP1D8ZB1,18158002,True,the people are wearing shorts and t-shirts,1.0,False,False,False,people are wearing shorts,1,False,False,False,yes,yes,False,False,True
selected,3UXUOQ9OKF95QRZL6NTCFJLK92I7AU,528575001,True,he is laying in bed with a teddy bear,0.6666666666666666,False,False,True,his eyes are closed in his bed,1,False,False,True,weak_yes,yes,False,True,False
selected,3UXUOQ9OKF95QRZL6NTCFJLK92I7AU,318138001,True,he is smiling and playing a game,1.0,False,False,False,she is smiling while playing a game,1,False,False,False,yes,yes,False,False,True
selected,3UXUOQ9OKF95QRZL6NTCFJLK92I7AU,133251014,True,he is laying down on a cushion,0.6666666666666666,False,False,True,he is laying in his bed,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3UXUOQ9OKF95QRZL6NTCFJLK92I7AU,505814001,True,he has no hair on his head,1.0,False,False,False,he has shaven his head bald,1,False,False,False,yes,yes,False,False,True
selected,3UXUOQ9OKF95QRZL6NTCFJLK92I7AU,18158002,True,the people are wearing shorts and t-shirts,1.0,False,False,False,people are wearing shorts,1,False,False,False,yes,yes,False,False,True
selected,3BQU611VFQWVZRD9TEDWXK16YAO99T,528575001,True,he is laying in bed with a teddy bear,1.0,False,False,False,his eyes are closed in his bed,1,False,False,False,yes,yes,False,True,False
selected,3BQU611VFQWVZRD9TEDWXK16YAO99T,318138001,True,he is smiling and playing a game,1.0,False,False,False,she is smiling while playing a game,1,False,False,False,yes,yes,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YAO99T,133251014,True,he is laying down on a cushion,1.0,False,False,False,he is laying in his bed,1,False,False,False,yes,yes,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YAO99T,505814001,True,he has no hair on his head,1.0,False,False,False,he has shaven his head bald,1,False,False,False,yes,yes,True,False,False
selected,3BQU611VFQWVZRD9TEDWXK16YAO99T,18158002,True,the people are wearing shorts and t-shirts,1.0,False,False,False,people are wearing shorts,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8U8OHU0,528575001,True,he is laying in bed with a teddy bear,1.0,False,False,False,his eyes are closed in his bed,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8U8OHU0,318138001,True,he is smiling and playing a game,1.0,False,False,False,she is smiling while playing a game,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8U8OHU0,133251014,True,he is laying down on a cushion,1.0,False,False,False,he is laying in his bed,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8U8OHU0,505814001,True,he has no hair on his head,1.0,False,False,False,he has shaven his head bald,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8U8OHU0,18158002,True,the people are wearing shorts and t-shirts,1.0,False,False,False,people are wearing shorts,1,False,False,False,yes,yes,True,False,False
selected,3AAPLD8UCDT7YC46PW651106BUNTHR,528575001,True,he is laying in bed with a teddy bear,1.0,False,False,False,his eyes are closed in his bed,1,False,False,False,yes,yes,True,False,False
selected,3AAPLD8UCDT7YC46PW651106BUNTHR,318138001,True,he is smiling and playing a game,1.0,False,False,False,she is smiling while playing a game,1,False,False,False,yes,yes,True,False,False
selected,3AAPLD8UCDT7YC46PW651106BUNTHR,133251014,True,he is laying down on a cushion,0.0,True,False,False,he is laying in his bed,0,True,False,False,no,no,False,False,False
selected,3AAPLD8UCDT7YC46PW651106BUNTHR,505814001,False,he has no hair on his head,1.0,False,False,False,he has shaven his head bald,1,False,False,False,yes,yes,True,False,False
selected,3AAPLD8UCDT7YC46PW651106BUNTHR,18158002,False,the people are wearing shorts and t-shirts,1.0,False,False,False,people are wearing shorts,1,False,False,False,yes,yes,True,False,False
selected,3U5NZHP4LSE96KBZ8FXLWRZ9MR2HPA,428231000,True,it is modern and has a modern look,1.0,False,False,False,the style of furniture is new and sleek,1,False,False,False,yes,yes,False,False,True
selected,3U5NZHP4LSE96KBZ8FXLWRZ9MR2HPA,151347006,True,the sky is blue and there is no clouds,1.0,False,False,False,the sky is completely clear,1,False,False,False,yes,yes,False,False,True
selected,3U5NZHP4LSE96KBZ8FXLWRZ9MR2HPA,420059001,True,it is brown and has grain,0.6666666666666666,False,True,False,it is brown and made of wood,0.6666666666666666,False,True,False,weak_yes,weak_yes,False,False,True
selected,3U5NZHP4LSE96KBZ8FXLWRZ9MR2HPA,154154002,True,he is jumping with a skateboard,1.0,False,False,False,the boy's feet are on a skateboard,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3U5NZHP4LSE96KBZ8FXLWRZ9MR2HPA,537672004,True,there is a refrigerator and a chair,1.0,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,True,False,False
selected,3I3WADAZ9RGF5RF3SDJXIURT7DG5O1,428231000,True,it is modern and has a modern look,1.0,False,False,False,the style of furniture is new and sleek,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3I3WADAZ9RGF5RF3SDJXIURT7DG5O1,151347006,True,the sky is blue and there is no clouds,0.6666666666666666,False,False,False,the sky is completely clear,1,False,False,False,weak_yes,yes,False,True,False
selected,3I3WADAZ9RGF5RF3SDJXIURT7DG5O1,420059001,True,it is brown and has grain,1.0,False,False,False,it is brown and made of wood,1,False,False,False,yes,yes,False,True,False
selected,3I3WADAZ9RGF5RF3SDJXIURT7DG5O1,154154002,True,he is jumping with a skateboard,1.0,False,False,False,the boy's feet are on a skateboard,1,False,False,False,yes,yes,True,False,False
selected,3I3WADAZ9RGF5RF3SDJXIURT7DG5O1,537672004,True,there is a refrigerator and a chair,1.0,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,False,False,True
selected,3DL65MZB8ERESLBTD939RO3PVS4ECM,428231000,True,it is modern and has a modern look,1.0,False,False,False,the style of furniture is new and sleek,1,False,False,False,yes,yes,True,False,False
selected,3DL65MZB8ERESLBTD939RO3PVS4ECM,151347006,True,the sky is blue and there is no clouds,1.0,False,False,False,the sky is completely clear,1,False,False,False,yes,yes,True,False,False
selected,3DL65MZB8ERESLBTD939RO3PVS4ECM,420059001,True,it is brown and has grain,1.0,False,False,False,it is brown and made of wood,1,False,False,False,yes,yes,False,True,False
selected,3DL65MZB8ERESLBTD939RO3PVS4ECM,154154002,True,he is jumping with a skateboard,1.0,False,False,False,the boy's feet are on a skateboard,1,False,False,False,yes,yes,False,True,False
selected,3DL65MZB8ERESLBTD939RO3PVS4ECM,537672004,True,there is a refrigerator and a chair,1.0,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,True,False,False
selected,3N2BF7Y2VR63LHEMGZ5TFN5EHMLHM8,428231000,True,it is modern and has a modern look,1.0,False,False,False,the style of furniture is new and sleek,1,False,False,False,yes,yes,True,False,False
selected,3N2BF7Y2VR63LHEMGZ5TFN5EHMLHM8,151347006,True,the sky is blue and there is no clouds,1.0,False,False,False,the sky is completely clear,1,False,False,False,yes,yes,True,False,False
selected,3N2BF7Y2VR63LHEMGZ5TFN5EHMLHM8,420059001,True,it is brown and has grain,1.0,False,False,False,it is brown and made of wood,1,False,False,False,yes,yes,False,True,False
