,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,expl_value_our,expl_value_gt,prefer_ours,prefer_gt,prefer_none
selected,3KRVW3HTZOXSBQS2RTHSJ1CGQZGMSG,val-264,True,person7 is standing behind person0 and is not paying attention to person0,1,False,False,False,person7 is far away from person0 and looking in the opposite direction,1,False,False,False,yes,yes,False,True,False
selected,3KRVW3HTZOXSBQS2RTHSJ1CGQZGMSG,val-371,True,person1 is sitting in an empty theater,1,False,False,False,person1 is sitting in a seat in a theater so he is most likely watching a movie,1,False,False,False,yes,yes,False,True,False
selected,3TEM0PF1Q69P6N2D5YZ5Q5J3MRCD05,val-138,True,person8 is standing in a line at a telephone booth,1,False,False,False,This could be a telegram office since it's in the forties or fifties,1,False,False,False,yes,yes,True,False,False
selected,3TEM0PF1Q69P6N2D5YZ5Q5J3MRCD05,val-211,True,They are walking together and are walking very close to each other,1,False,False,False,person4 and person5 appear to be walking next to each other and talking,1,False,False,False,yes,yes,False,True,False
selected,3TEM0PF1Q69P6N2D5YZ5Q5J3MRCD05,val-264,True,person7 is standing behind person0 and is not paying attention to person0,0,False,True,False,person7 is far away from person0 and looking in the opposite direction,1,False,True,False,no,yes,False,True,False
selected,3TEM0PF1Q69P6N2D5YZ5Q5J3MRCD05,val-306,True,person0 has her mouth open and her eyes are squinted,1,False,False,False,She is frowning and looking sown,1,False,False,False,yes,yes,False,True,False
selected,3TEM0PF1Q69P6N2D5YZ5Q5J3MRCD05,val-371,True,person1 is sitting in an empty theater,0,False,False,True,person1 is sitting in a seat in a theater so he is most likely watching a movie,1,False,False,True,no,yes,False,True,False
selected,37W3JXSD67KLCOYPU1F4AL285MUYW1,val-442,True,They are standing close together and looking at each other,1,False,False,False,They are standing together and facing each other,1,False,False,False,yes,yes,False,False,True
selected,37W3JXSD67KLCOYPU1F4AL285MUYW1,val-482,True,person1 is looking at someone and has a look of surprise on his face,1,False,False,False,person1 is looking over a railing where lots of people are,1,False,False,False,yes,yes,False,False,True
selected,37W3JXSD67KLCOYPU1F4AL285MUYW1,val-592,True,person0 has a smile on her face,0.6666666666666666,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,weak_yes,yes,False,True,False
selected,37W3JXSD67KLCOYPU1F4AL285MUYW1,val-603,True,person0 has a look of anger on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,True,False
selected,37W3JXSD67KLCOYPU1F4AL285MUYW1,val-716,True,person0 is looking at person1 with a look of disgust on her face,0.3333333333333333,False,False,True,person0 is looking down with person1 standing over her,1,False,False,True,weak_no,yes,False,True,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNH98I3D,val-482,True,person1 is looking at someone and has a look of surprise on his face,1,False,False,False,person1 is looking over a railing where lots of people are,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNH98I3D,val-603,True,person0 has a look of anger on his face,1,True,False,False,person0 is angrily addressing person2,0.6666666666666666,True,False,False,yes,weak_yes,False,True,False
selected,3KAKFY4PGVE2VQHWGZIZJ0XNH98I3D,val-716,True,person0 is looking at person1 with a look of disgust on her face,1,True,False,False,person0 is looking down with person1 standing over her,0.6666666666666666,True,False,False,yes,weak_yes,True,False,False
selected,3P4RDNWND6IDG4JLJKAMZ7ECD5XIJQ,val-442,True,They are standing close together and looking at each other,1,False,False,False,They are standing together and facing each other,1,False,False,False,yes,yes,False,False,True
selected,3P4RDNWND6IDG4JLJKAMZ7ECD5XIJQ,val-482,True,person1 is looking at someone and has a look of surprise on his face,1,False,False,False,person1 is looking over a railing where lots of people are,1,False,False,False,yes,yes,False,False,True
selected,3P4RDNWND6IDG4JLJKAMZ7ECD5XIJQ,val-592,True,person0 has a smile on her face,1,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,False,True,False
selected,3P4RDNWND6IDG4JLJKAMZ7ECD5XIJQ,val-603,True,person0 has a look of anger on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,True,False
selected,3P4RDNWND6IDG4JLJKAMZ7ECD5XIJQ,val-716,True,person0 is looking at person1 with a look of disgust on her face,0,False,True,False,person0 is looking down with person1 standing over her,1,False,True,False,no,yes,False,True,False
selected,37WLF8U1WQ2SY4U2Z4193JOKJ3T6KA,val-442,True,They are standing close together and looking at each other,1,False,False,False,They are standing together and facing each other,1,False,False,False,yes,yes,False,True,False
selected,37WLF8U1WQ2SY4U2Z4193JOKJ3T6KA,val-482,True,person1 is looking at someone and has a look of surprise on his face,1,False,False,False,person1 is looking over a railing where lots of people are,1,False,False,False,yes,yes,True,False,False
selected,37WLF8U1WQ2SY4U2Z4193JOKJ3T6KA,val-592,True,person0 has a smile on her face,1,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",1,False,False,False,yes,yes,True,False,False
selected,37WLF8U1WQ2SY4U2Z4193JOKJ3T6KA,val-603,True,person0 has a look of anger on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,True,False
selected,37WLF8U1WQ2SY4U2Z4193JOKJ3T6KA,val-716,True,person0 is looking at person1 with a look of disgust on her face,1,False,False,False,person0 is looking down with person1 standing over her,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3UJ1CZ6IZI1U3J7WZU062Z1U44W5SF,val-442,True,They are standing close together and looking at each other,0.6666666666666666,False,False,True,They are standing together and facing each other,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,True,False
selected,3UJ1CZ6IZI1U3J7WZU062Z1U44W5SF,val-592,True,person0 has a smile on her face,1,False,False,False,"She has a slight smile on her face, as if she is holding back laughter",,False,False,False,yes,,True,False,False
selected,3UJ1CZ6IZI1U3J7WZU062Z1U44W5SF,val-603,True,person0 has a look of anger on his face,1,False,False,False,person0 is angrily addressing person2,1,False,False,False,yes,yes,False,True,False
selected,3UJ1CZ6IZI1U3J7WZU062Z1U44W5SF,val-716,True,person0 is looking at person1 with a look of disgust on her face,0,False,True,False,person0 is looking down with person1 standing over her,1,False,True,False,no,yes,False,False,False
selected,3LQ8PUHQFM4HPYOVVK71NUYX0DMHID,val-886,True,person1 is standing close to person0 and is looking at the phone,1,False,False,False,person1 is standing close to the phone and looking down at it,1,False,False,False,yes,yes,False,True,False
selected,3LQ8PUHQFM4HPYOVVK71NUYX0DMHID,val-1394,True,person0 is wearing a suit and tie,1,False,False,False,"When one is a professional, they tend to dress formally",1,False,False,False,yes,yes,False,True,False
selected,3LQ8PUHQFM4HPYOVVK71NUYX0DMHID,val-1639,True,person7 is holding a box that looks like a coffin,1,False,False,False,person7 is holding book0 as if it's very important and appears solemn others are watching person7 as if he is important,1,False,False,False,yes,yes,True,False,False
selected,3LQ8PUHQFM4HPYOVVK71NUYX0DMHID,val-1658,True,person5 and person8 are standing in front of the fire and are not wearing protective clothing,1,False,False,False,They are walking away from it confidently and don't look scared,0,False,False,False,yes,no,True,False,False
selected,33FOTY3KENXF8KHH1L8UK4KV6KBC1E,val-1394,True,person0 is wearing a suit and tie,1,True,False,False,"When one is a professional, they tend to dress formally",0.6666666666666666,True,False,False,yes,weak_yes,False,True,False
selected,33FOTY3KENXF8KHH1L8UK4KV6KBC1E,val-1573,True,There are highways in the background,1,False,False,True,You can see the freeway ramps behind them that are elevated,0.6666666666666666,False,False,True,yes,weak_yes,True,False,False
selected,33FOTY3KENXF8KHH1L8UK4KV6KBC1E,val-1658,True,person5 and person8 are standing in front of the fire and are not wearing protective clothing,1,False,False,True,They are walking away from it confidently and don't look scared,0.3333333333333333,False,False,True,yes,weak_no,False,False,True
selected,3TMFV4NEP9Q6XI77HXHAB8E6C5TW8J,val-886,True,person1 is standing close to person0 and is looking at the phone,1,False,False,False,person1 is standing close to the phone and looking down at it,1,False,False,False,yes,yes,False,False,True
selected,3TMFV4NEP9Q6XI77HXHAB8E6C5TW8J,val-1394,True,person0 is wearing a suit and tie,0.6666666666666666,False,False,True,"When one is a professional, they tend to dress formally",0.3333333333333333,False,False,True,weak_yes,weak_no,True,False,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C5TW8J,val-1573,True,There are highways in the background,0.6666666666666666,False,True,False,You can see the freeway ramps behind them that are elevated,1,False,True,False,weak_yes,yes,False,True,False
selected,3TMFV4NEP9Q6XI77HXHAB8E6C5TW8J,val-1639,True,person7 is holding a box that looks like a coffin,0,False,True,True,person7 is holding book0 as if it's very important and appears solemn others are watching person7 as if he is important,0.6666666666666666,False,True,True,no,weak_yes,False,True,False
selected,3SPJ033422FZ64YQN2WPLV803QIJYO,val-886,True,person1 is standing close to person0 and is looking at the phone,1,False,False,False,person1 is standing close to the phone and looking down at it,1,False,False,False,yes,yes,True,False,False
selected,3SPJ033422FZ64YQN2WPLV803QIJYO,val-1394,True,person0 is wearing a suit and tie,1,False,False,False,"When one is a professional, they tend to dress formally",1,False,False,False,yes,yes,False,True,False
selected,3SPJ033422FZ64YQN2WPLV803QIJYO,val-1573,True,There are highways in the background,1,False,False,False,You can see the freeway ramps behind them that are elevated,1,False,False,False,yes,yes,True,False,False
selected,3SPJ033422FZ64YQN2WPLV803QIJYO,val-1639,True,person7 is holding a box that looks like a coffin,0.6666666666666666,False,False,False,person7 is holding book0 as if it's very important and appears solemn others are watching person7 as if he is important,1,False,False,False,weak_yes,yes,False,True,False
selected,3SPJ033422FZ64YQN2WPLV803QIJYO,val-1658,True,person5 and person8 are standing in front of the fire and are not wearing protective clothing,1,False,False,False,They are walking away from it confidently and don't look scared,1,False,False,False,yes,yes,False,True,False
selected,3B2X28YI3XRR51Q8TROG4G5UWBHB6W,val-886,True,person1 is standing close to person0 and is looking at the phone,0.6666666666666666,False,False,True,person1 is standing close to the phone and looking down at it,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3B2X28YI3XRR51Q8TROG4G5UWBHB6W,val-1394,True,person0 is wearing a suit and tie,0,False,True,False,"When one is a professional, they tend to dress formally",1,False,True,False,no,yes,False,True,False
selected,3B2X28YI3XRR51Q8TROG4G5UWBHB6W,val-1573,True,There are highways in the background,1,False,False,False,You can see the freeway ramps behind them that are elevated,1,False,False,False,yes,yes,False,True,False
selected,3B2X28YI3XRR51Q8TROG4G5UWBHB6W,val-1639,True,person7 is holding a box that looks like a coffin,0,False,True,False,person7 is holding book0 as if it's very important and appears solemn others are watching person7 as if he is important,0,False,True,False,no,no,False,False,True
selected,3NOKK93PR2KTPJV79094HC3SG6MEEO,val-886,True,person1 is standing close to person0 and is looking at the phone,1,False,False,False,person1 is standing close to the phone and looking down at it,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3NOKK93PR2KTPJV79094HC3SG6MEEO,val-1394,True,person0 is wearing a suit and tie,0,False,False,True,"When one is a professional, they tend to dress formally",1,False,False,True,no,yes,False,True,False
selected,3NOKK93PR2KTPJV79094HC3SG6MEEO,val-1573,True,There are highways in the background,1,False,False,False,You can see the freeway ramps behind them that are elevated,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3NOKK93PR2KTPJV79094HC3SG6MEEO,val-1658,True,person5 and person8 are standing in front of the fire and are not wearing protective clothing,0,False,True,True,They are walking away from it confidently and don't look scared,1,False,True,True,no,yes,False,True,False
selected,3COPXFW7XCO08AC7E00I9JF1EADPKX,val-1683,True,person2 is standing next to a table with alcohol bottles on it,1,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,True,False
selected,3COPXFW7XCO08AC7E00I9JF1EADPKX,val-1761,True,There is a basketball court and bleachers,1,False,False,False,There is a basktetball court surrounded by hundreds of seats,1,False,False,False,yes,yes,False,True,False
selected,3COPXFW7XCO08AC7E00I9JF1EADPKX,val-1822,True,He is on a ship and wearing a hat,1,False,False,False,He is on a ship in a captains uniform,1,False,False,False,yes,yes,False,True,False
selected,3COPXFW7XCO08AC7E00I9JF1EADPKX,val-1956,True,person9 has a scared look on his face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,True,False
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCMMZN,val-1683,True,person2 is standing next to a table with alcohol bottles on it,1,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCMMZN,val-1761,True,There is a basketball court and bleachers,0.6666666666666666,False,False,True,There is a basktetball court surrounded by hundreds of seats,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCMMZN,val-1822,True,He is on a ship and wearing a hat,0.6666666666666666,False,False,True,He is on a ship in a captains uniform,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCMMZN,val-1935,True,There are many bottles of alcohol on the shelves,1,False,False,False,It looks like a bar because of all of the drinks and tables set up everywhere,1,False,False,False,yes,yes,False,False,True
selected,3C8HJ7UOP86PC2EGMLB0FU9JDCMMZN,val-1956,True,person9 has a scared look on his face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,False,True
selected,3K5TEWLKGWNM7ZJF09O52VP68S4VIO,val-1683,True,person2 is standing next to a table with alcohol bottles on it,1,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,True,False
selected,3K5TEWLKGWNM7ZJF09O52VP68S4VIO,val-1761,True,There is a basketball court and bleachers,1,False,False,False,There is a basktetball court surrounded by hundreds of seats,1,False,False,False,yes,yes,False,False,True
selected,3K5TEWLKGWNM7ZJF09O52VP68S4VIO,val-1822,True,He is on a ship and wearing a hat,1,False,False,False,He is on a ship in a captains uniform,1,False,False,False,yes,yes,False,False,True
selected,3K5TEWLKGWNM7ZJF09O52VP68S4VIO,val-1935,True,There are many bottles of alcohol on the shelves,1,False,False,False,It looks like a bar because of all of the drinks and tables set up everywhere,1,False,False,False,yes,yes,False,False,True
selected,3K5TEWLKGWNM7ZJF09O52VP68S4VIO,val-1956,True,person9 has a scared look on his face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,False,False,True
selected,3VAR3R6G1QDYS9Y5QBQ0UE1K93V8OK,val-1683,True,person2 is standing next to a table with alcohol bottles on it,1,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,True,False,False
selected,3VAR3R6G1QDYS9Y5QBQ0UE1K93V8OK,val-1761,True,There is a basketball court and bleachers,1,False,False,False,There is a basktetball court surrounded by hundreds of seats,1,False,False,False,yes,yes,False,True,False
selected,3VAR3R6G1QDYS9Y5QBQ0UE1K93V8OK,val-1822,True,He is on a ship and wearing a hat,0.3333333333333333,False,True,False,He is on a ship in a captains uniform,1,False,True,False,weak_no,yes,False,True,False
selected,3VAR3R6G1QDYS9Y5QBQ0UE1K93V8OK,val-1935,True,There are many bottles of alcohol on the shelves,1,False,False,False,It looks like a bar because of all of the drinks and tables set up everywhere,1,False,False,False,yes,yes,True,False,False
selected,3VAR3R6G1QDYS9Y5QBQ0UE1K93V8OK,val-1956,True,person9 has a scared look on his face,1,False,False,False,His face looks scared of what is in front of him,1,False,False,False,yes,yes,True,False,False
selected,3ZAK8W07I5QBNPDZRTPU05NR8RZU0O,val-1683,True,person2 is standing next to a table with alcohol bottles on it,1,False,False,False,person2 is working the event pouring drinks and mixing cocktails for the people in attendance,1,False,False,False,yes,yes,False,True,False
selected,3ZAK8W07I5QBNPDZRTPU05NR8RZU0O,val-1761,True,There is a basketball court and bleachers,1,False,False,False,There is a basktetball court surrounded by hundreds of seats,1,False,False,False,yes,yes,False,True,False
selected,3ZAK8W07I5QBNPDZRTPU05NR8RZU0O,val-1822,True,He is on a ship and wearing a hat,1,False,False,False,He is on a ship in a captains uniform,1,False,False,False,yes,yes,False,True,False
selected,3ZAK8W07I5QBNPDZRTPU05NR8RZU0O,val-1935,True,There are many bottles of alcohol on the shelves,1,False,False,False,It looks like a bar because of all of the drinks and tables set up everywhere,1,False,False,False,yes,yes,False,True,False
selected,3DL65MZB8ERESLBTD939RO3PVVKEC8,val-1974,True,He is carrying a backpack and walking down the stairs,0,True,True,True,He is walking toward an apartment door,1,True,True,True,no,yes,False,True,False
selected,3DL65MZB8ERESLBTD939RO3PVVKEC8,val-2136,True,He is standing in the doorway of the courtyard,1,False,False,False,There is no other way into this yard,1,False,False,False,yes,yes,True,False,False
selected,3DL65MZB8ERESLBTD939RO3PVVKEC8,val-2354,True,person0 is in an office and is holding a piece of paper,0.3333333333333333,False,False,True,person0 is reading notes off an index card and there are several large books open,1,False,False,True,weak_no,yes,False,True,False
selected,3DL65MZB8ERESLBTD939RO3PVVKEC8,val-2363,True,person13 is wearing a white jacket and is standing in front of a bar,0.6666666666666666,False,False,False,"She is walking around a party, holding a tray of hors d'oeuvres",1,False,False,False,weak_yes,yes,False,True,False
selected,34Q075JO1YPVESM1P5FAP3IUXVE10A,val-1974,True,He is carrying a backpack and walking down the stairs,0.6666666666666666,True,False,False,He is walking toward an apartment door,1,True,False,False,weak_yes,yes,True,False,False
selected,34Q075JO1YPVESM1P5FAP3IUXVE10A,val-2051,True,person0 and person1 are both wearing chef uniforms and are standing in front of oven0,0.6666666666666666,False,False,True,person0 and person1 are holding flashlights and looking at oven0,0.6666666666666666,False,False,True,weak_yes,weak_yes,True,False,False
selected,34Q075JO1YPVESM1P5FAP3IUXVE10A,val-2136,True,He is standing in the doorway of the courtyard,1,True,False,False,There is no other way into this yard,0.3333333333333333,True,False,False,yes,weak_no,True,False,False
selected,34Q075JO1YPVESM1P5FAP3IUXVE10A,val-2363,True,person13 is wearing a white jacket and is standing in front of a bar,0.6666666666666666,True,False,False,"She is walking around a party, holding a tray of hors d'oeuvres",0.6666666666666666,True,False,False,weak_yes,weak_yes,True,False,False
selected,39ZSFO5CA98IPVELD1Z0IA2N73PJUA,val-1974,True,He is carrying a backpack and walking down the stairs,0.6666666666666666,False,False,False,He is walking toward an apartment door,1,False,False,False,weak_yes,yes,False,True,False
selected,39ZSFO5CA98IPVELD1Z0IA2N73PJUA,val-2051,True,person0 and person1 are both wearing chef uniforms and are standing in front of oven0,1,False,False,False,person0 and person1 are holding flashlights and looking at oven0,1,False,False,False,yes,yes,False,True,False
selected,39ZSFO5CA98IPVELD1Z0IA2N73PJUA,val-2354,True,person0 is in an office and is holding a piece of paper,1,False,False,False,person0 is reading notes off an index card and there are several large books open,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,39ZSFO5CA98IPVELD1Z0IA2N73PJUA,val-2363,True,person13 is wearing a white jacket and is standing in front of a bar,0.3333333333333333,False,False,False,"She is walking around a party, holding a tray of hors d'oeuvres",1,False,False,False,weak_no,yes,False,True,False
selected,3LRLIPTPERLTL665PHILJOQ6FMLAK6,val-1974,True,He is carrying a backpack and walking down the stairs,0.6666666666666666,False,False,False,He is walking toward an apartment door,1,False,False,False,weak_yes,yes,False,True,False
selected,3LRLIPTPERLTL665PHILJOQ6FMLAK6,val-2136,True,He is standing in the doorway of the courtyard,0,False,True,True,There is no other way into this yard,0,False,True,True,no,no,False,False,True
selected,3LRLIPTPERLTL665PHILJOQ6FMLAK6,val-2354,True,person0 is in an office and is holding a piece of paper,0.6666666666666666,False,False,False,person0 is reading notes off an index card and there are several large books open,1,False,False,False,weak_yes,yes,False,True,False
selected,3LRLIPTPERLTL665PHILJOQ6FMLAK6,val-2363,True,person13 is wearing a white jacket and is standing in front of a bar,1,False,False,False,"She is walking around a party, holding a tray of hors d'oeuvres",1,False,False,False,yes,yes,False,True,False
selected,3K5TEWLKGWNM7ZJF09O52VP68SXVIH,val-1974,True,He is carrying a backpack and walking down the stairs,0,False,True,True,He is walking toward an apartment door,0.6666666666666666,False,True,True,no,weak_yes,False,True,False
selected,3K5TEWLKGWNM7ZJF09O52VP68SXVIH,val-2051,True,person0 and person1 are both wearing chef uniforms and are standing in front of oven0,0,False,False,True,person0 and person1 are holding flashlights and looking at oven0,0.3333333333333333,False,False,True,no,weak_no,False,True,False
selected,3K5TEWLKGWNM7ZJF09O52VP68SXVIH,val-2136,True,He is standing in the doorway of the courtyard,0,False,True,True,There is no other way into this yard,0,False,True,True,no,no,False,False,False
selected,3K5TEWLKGWNM7ZJF09O52VP68SXVIH,val-2354,True,person0 is in an office and is holding a piece of paper,0,False,False,True,person0 is reading notes off an index card and there are several large books open,0,False,False,True,no,no,False,False,False
selected,3K5TEWLKGWNM7ZJF09O52VP68SXVIH,val-2363,True,person13 is wearing a white jacket and is standing in front of a bar,0,False,True,True,"She is walking around a party, holding a tray of hors d'oeuvres",1,False,True,True,no,yes,False,True,False
selected,3DZQRBDBSMRRP4KSLBCDN23AQ7B3SR,val-2406,True,person1 and person2 are standing in front of a table with a group of people,1,True,False,False,They are standing next to each other while having big smiles at a single point,0.6666666666666666,True,False,False,yes,weak_yes,False,True,False
selected,3DZQRBDBSMRRP4KSLBCDN23AQ7B3SR,val-2416,True,person2 is holding a tray of drinks and is dressed in a waiter's uniform,1,False,False,True,She has a tray out and is among the guests,0,False,False,True,yes,no,True,False,False
selected,3DZQRBDBSMRRP4KSLBCDN23AQ7B3SR,val-2879,True,person1 is laying down and appears to be very tired,0,False,True,False,person0 now has to bring the tray back to the kitchen,0.3333333333333333,False,True,False,no,weak_no,True,False,False
selected,3IKZ72A5B5SPP38GXAWTPHI16XANF8,val-2383,True,person1 has his fist in the air and is looking at person0,1,False,False,False,person1 has his hands in a swinging motion towards person0,1,False,False,False,yes,yes,False,False,True
selected,3IKZ72A5B5SPP38GXAWTPHI16XANF8,val-2406,True,person1 and person2 are standing in front of a table with a group of people,0.6666666666666666,False,False,False,They are standing next to each other while having big smiles at a single point,1,False,False,False,weak_yes,yes,False,True,False
selected,3IKZ72A5B5SPP38GXAWTPHI16XANF8,val-2416,True,person2 is holding a tray of drinks and is dressed in a waiter's uniform,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,False,False,True
selected,3IKZ72A5B5SPP38GXAWTPHI16XANF8,val-2520,True,He is standing on the boat's gondolier,1,False,False,False,Gondoliers stand on the boat with a paddle to propel the boat,1,False,False,False,yes,yes,False,True,False
selected,3IKZ72A5B5SPP38GXAWTPHI16XANF8,val-2879,True,person1 is laying down and appears to be very tired,1,False,False,False,person0 now has to bring the tray back to the kitchen,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,39RP059MEI5TU4B0G7VXTC2GMBRMBC,val-2406,True,person1 and person2 are standing in front of a table with a group of people,1,False,False,False,They are standing next to each other while having big smiles at a single point,1,False,False,False,yes,yes,True,False,False
selected,39RP059MEI5TU4B0G7VXTC2GMBRMBC,val-2416,True,person2 is holding a tray of drinks and is dressed in a waiter's uniform,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,True,False,False
selected,39RP059MEI5TU4B0G7VXTC2GMBRMBC,val-2520,True,He is standing on the boat's gondolier,,False,False,False,Gondoliers stand on the boat with a paddle to propel the boat,1,False,False,False,,yes,False,True,False
selected,39RP059MEI5TU4B0G7VXTC2GMBRMBC,val-2879,True,person1 is laying down and appears to be very tired,1,False,False,False,person0 now has to bring the tray back to the kitchen,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3YDGXNSEO06UOGON7RBRGGVFSCT484,val-2383,True,person1 has his fist in the air and is looking at person0,1,False,False,False,person1 has his hands in a swinging motion towards person0,1,False,False,False,yes,yes,True,False,False
selected,3YDGXNSEO06UOGON7RBRGGVFSCT484,val-2406,True,person1 and person2 are standing in front of a table with a group of people,1,False,False,False,They are standing next to each other while having big smiles at a single point,0.6666666666666666,False,False,False,yes,weak_yes,False,False,True
selected,3YDGXNSEO06UOGON7RBRGGVFSCT484,val-2416,True,person2 is holding a tray of drinks and is dressed in a waiter's uniform,1,False,False,False,She has a tray out and is among the guests,1,False,False,False,yes,yes,False,False,True
selected,3YDGXNSEO06UOGON7RBRGGVFSCT484,val-2520,True,He is standing on the boat's gondolier,1,False,False,False,Gondoliers stand on the boat with a paddle to propel the boat,1,False,False,False,yes,yes,False,False,True
selected,3MTMREQS4WUKG60MEV1O7ZK12TSWAM,val-2383,True,person1 has his fist in the air and is looking at person0,1,False,False,False,person1 has his hands in a swinging motion towards person0,1,False,False,False,yes,yes,True,False,False
selected,3MTMREQS4WUKG60MEV1O7ZK12TSWAM,val-2406,True,person1 and person2 are standing in front of a table with a group of people,1,False,False,False,They are standing next to each other while having big smiles at a single point,1,False,False,False,yes,yes,False,True,False
