,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,expl_value_our,expl_value_gt,prefer_ours,prefer_gt,prefer_none
selected,38BQUHLA9XCDDY09KC0JZW2FSNOOML,440575001,True,the nose of the plane is pointed upward,1,False,False,False,it is taking off from an airport,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3OVR4I9USQV0UKOJTLSR27GFLX0Q4F,562818000,True,they are on a snowy mountain,0.6666666666666666,False,False,True,they are riding on top of snow on small boards,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,True,False
selected,3OVR4I9USQV0UKOJTLSR27GFLX0Q4F,70434001,True,there is a shower and a sink,1,False,False,False,"there is a shower, mirror, toilet, and sink in the room",1,False,False,False,yes,yes,False,True,False
selected,3OVR4I9USQV0UKOJTLSR27GFLX0Q4F,67491001,True,it has cartoon characters on it,1,False,False,False,it is brightly painted with cartoon characters,1,False,False,False,yes,yes,False,True,False
selected,3OVR4I9USQV0UKOJTLSR27GFLX0Q4F,434673001,True,the player is holding a tennis racket,1,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,False,True,False
selected,3OVR4I9USQV0UKOJTLSR27GFLX0Q4F,440575001,True,the nose of the plane is pointed upward,1,False,False,False,it is taking off from an airport,1,False,False,False,yes,yes,True,False,False
selected,3ZGVPD4G6UTTPX40VICC184B6ZOZT0,562818000,True,they are on a snowy mountain,1,False,False,False,they are riding on top of snow on small boards,1,False,False,False,yes,yes,False,False,True
selected,3ZGVPD4G6UTTPX40VICC184B6ZOZT0,70434001,True,there is a shower and a sink,1,False,False,False,"there is a shower, mirror, toilet, and sink in the room",1,False,False,False,yes,yes,True,False,False
selected,3ZGVPD4G6UTTPX40VICC184B6ZOZT0,67491001,True,it has cartoon characters on it,1,False,False,False,it is brightly painted with cartoon characters,1,False,False,False,yes,yes,False,False,True
selected,3ZGVPD4G6UTTPX40VICC184B6ZOZT0,434673001,True,the player is holding a tennis racket,1,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,False,False,True
selected,3ZGVPD4G6UTTPX40VICC184B6ZOZT0,440575001,True,the nose of the plane is pointed upward,1,False,False,False,it is taking off from an airport,1,False,False,False,yes,yes,False,True,False
selected,39RP059MEI5TU4B0G7VXTC2GLP4BM5,562818000,False,they are on a snowy mountain,1,False,False,False,they are riding on top of snow on small boards,1,False,False,False,yes,yes,False,True,False
selected,39RP059MEI5TU4B0G7VXTC2GLP4BM5,70434001,True,there is a shower and a sink,1,False,False,False,"there is a shower, mirror, toilet, and sink in the room",1,False,False,False,yes,yes,False,True,False
selected,39RP059MEI5TU4B0G7VXTC2GLP4BM5,67491001,False,it has cartoon characters on it,1,False,False,False,it is brightly painted with cartoon characters,1,False,False,False,yes,yes,False,True,False
selected,39RP059MEI5TU4B0G7VXTC2GLP4BM5,434673001,True,the player is holding a tennis racket,1,False,False,False,the man is on a tennis court holding a tennis racket,1,False,False,False,yes,yes,True,False,False
selected,39RP059MEI5TU4B0G7VXTC2GLP4BM5,440575001,True,the nose of the plane is pointed upward,1,False,False,False,it is taking off from an airport,1,False,False,False,yes,yes,False,False,False
selected,3TOK3KHVJUUUSVTMG6YUGE5PX07O7S,94168002,True,the cars are not passenger cars,1,False,False,False,this train is full of freight cars,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PX07O7S,296404007,True,the sky is blue and there are no clouds,1,False,False,False,the sky is only one solid blue color,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PX07O7S,367622000,True,he is riding a wave on a surfboard,1,False,False,False,he is riding on a surfboard on the water,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PX07O7S,553588000,True,there are no clouds in the sky,1,False,False,False,behind the building the sky is blue,1,False,False,False,yes,yes,False,False,True
selected,3TOK3KHVJUUUSVTMG6YUGE5PX07O7S,167920001,True,he is doing a trick on a skateboard,1,False,False,False,the man is doing a trick on top of a skateboard,1,False,False,False,yes,yes,False,False,True
selected,3IKZ72A5B5SPP38GXAWTPHI15DBNF4,94168002,True,the cars are not passenger cars,0.6666666666666666,False,False,True,this train is full of freight cars,0.6666666666666666,False,False,True,weak_yes,weak_yes,True,False,False
selected,3IKZ72A5B5SPP38GXAWTPHI15DBNF4,296404007,True,the sky is blue and there are no clouds,1,False,False,False,the sky is only one solid blue color,1,False,False,False,yes,yes,True,False,False
selected,3IKZ72A5B5SPP38GXAWTPHI15DBNF4,367622000,True,he is riding a wave on a surfboard,1,False,False,False,he is riding on a surfboard on the water,1,False,False,False,yes,yes,False,False,True
selected,3IKZ72A5B5SPP38GXAWTPHI15DBNF4,553588000,True,there are no clouds in the sky,1,False,False,False,behind the building the sky is blue,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3IKZ72A5B5SPP38GXAWTPHI15DBNF4,167920001,True,he is doing a trick on a skateboard,1,False,False,False,the man is doing a trick on top of a skateboard,1,False,False,False,yes,yes,False,False,True
selected,35DR22AR5EWZLL6RFLI0MAK242WX37,94168002,True,the cars are not passenger cars,1,False,False,False,this train is full of freight cars,1,False,False,False,yes,yes,False,False,True
selected,35DR22AR5EWZLL6RFLI0MAK242WX37,296404007,True,the sky is blue and there are no clouds,1,False,False,False,the sky is only one solid blue color,1,False,False,False,yes,yes,False,True,False
selected,35DR22AR5EWZLL6RFLI0MAK242WX37,367622000,True,he is riding a wave on a surfboard,1,False,False,False,he is riding on a surfboard on the water,1,False,False,False,yes,yes,False,False,True
selected,35DR22AR5EWZLL6RFLI0MAK242WX37,553588000,True,there are no clouds in the sky,1,False,False,False,behind the building the sky is blue,1,False,False,False,yes,yes,True,False,False
selected,35DR22AR5EWZLL6RFLI0MAK242WX37,167920001,True,he is doing a trick on a skateboard,1,False,False,False,the man is doing a trick on top of a skateboard,1,False,False,False,yes,yes,False,False,True
selected,3U088ZLJVL5OFT24MT4VIT8OSKJ0WR,94168002,True,the cars are not passenger cars,0,True,True,True,this train is full of freight cars,1,True,True,True,no,yes,False,True,False
selected,3U088ZLJVL5OFT24MT4VIT8OSKJ0WR,296404007,True,the sky is blue and there are no clouds,1,False,False,False,the sky is only one solid blue color,1,False,False,False,yes,yes,False,False,True
selected,3U088ZLJVL5OFT24MT4VIT8OSKJ0WR,367622000,True,he is riding a wave on a surfboard,1,False,False,False,he is riding on a surfboard on the water,1,False,False,False,yes,yes,False,False,True
selected,3U088ZLJVL5OFT24MT4VIT8OSKJ0WR,553588000,True,there are no clouds in the sky,1,False,False,False,behind the building the sky is blue,1,False,False,False,yes,yes,False,False,False
selected,3U088ZLJVL5OFT24MT4VIT8OSKJ0WR,167920001,True,he is doing a trick on a skateboard,1,False,False,False,the man is doing a trick on top of a skateboard,1,False,False,False,yes,yes,False,False,False
selected,37TD41K0AILF24GBE4NEG574VZPCSS,94168002,True,the cars are not passenger cars,1,False,False,False,this train is full of freight cars,0,False,False,False,yes,no,False,True,False
selected,37TD41K0AILF24GBE4NEG574VZPCSS,296404007,True,the sky is blue and there are no clouds,1,False,False,False,the sky is only one solid blue color,1,False,False,False,yes,yes,True,False,False
selected,37TD41K0AILF24GBE4NEG574VZPCSS,367622000,True,he is riding a wave on a surfboard,1,False,False,False,he is riding on a surfboard on the water,1,False,False,False,yes,yes,False,True,False
selected,37TD41K0AILF24GBE4NEG574VZPCSS,553588000,True,there are no clouds in the sky,1,False,False,False,behind the building the sky is blue,1,False,False,False,yes,yes,True,False,False
selected,37TD41K0AILF24GBE4NEG574VZPCSS,167920001,True,he is doing a trick on a skateboard,1,False,False,False,the man is doing a trick on top of a skateboard,1,False,False,False,yes,yes,False,True,False
selected,3KYQYYSHYWJA94UW7J1GG6FLJB3DO3,554523027,True,there is a refrigerator in the room,1,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,True,False,False
selected,3KYQYYSHYWJA94UW7J1GG6FLJB3DO3,50025002,True,they are looking at a book,1,False,False,False,they are looking at two books,1,False,False,False,yes,yes,True,False,False
selected,3KYQYYSHYWJA94UW7J1GG6FLJB3DO3,428305002,True,there is a sink and a shower,1,False,False,False,it has a toilet in it,1,False,False,False,yes,yes,True,False,False
selected,3KYQYYSHYWJA94UW7J1GG6FLJB3DO3,479953004,True,the player is kicking a soccer ball,1,False,False,False,a woman wear soccer cleats is chasing a soccer ball,1,False,False,False,yes,yes,True,False,False
selected,3KYQYYSHYWJA94UW7J1GG6FLJB3DO3,265971001,True,the man is swinging a tennis racket on a tennis court,1,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,39JEC7537VDVUWXF8ZSJRSRBU2QCV2,554523027,True,there is a refrigerator in the room,1,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,False,True,False
selected,39JEC7537VDVUWXF8ZSJRSRBU2QCV2,50025002,True,they are looking at a book,1,False,False,False,they are looking at two books,1,False,False,False,yes,yes,False,False,True
selected,39JEC7537VDVUWXF8ZSJRSRBU2QCV2,428305002,True,there is a sink and a shower,1,False,False,False,it has a toilet in it,0,False,False,False,yes,no,True,False,False
selected,39JEC7537VDVUWXF8ZSJRSRBU2QCV2,479953004,True,the player is kicking a soccer ball,1,False,False,False,a woman wear soccer cleats is chasing a soccer ball,1,False,False,False,yes,yes,False,False,True
selected,39JEC7537VDVUWXF8ZSJRSRBU2QCV2,265971001,True,the man is swinging a tennis racket on a tennis court,1,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRXK9TH,554523027,True,there is a refrigerator in the room,1,False,False,False,there is a refrigerator and stove with a pot,0,False,False,False,yes,no,True,False,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRXK9TH,50025002,True,they are looking at a book,1,False,False,False,they are looking at two books,1,False,False,False,yes,yes,True,False,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRXK9TH,428305002,True,there is a sink and a shower,1,False,False,False,it has a toilet in it,1,False,False,False,yes,yes,True,False,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRXK9TH,479953004,True,the player is kicking a soccer ball,1,False,False,False,a woman wear soccer cleats is chasing a soccer ball,1,False,False,False,yes,yes,True,False,False
selected,3PS7W85Z80EEJ6MNRKIDOK2IRXK9TH,265971001,True,the man is swinging a tennis racket on a tennis court,1,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,3R2UR8A0IBSO7AZDYJ2SADIDZQYOXT,554523027,True,there is a refrigerator in the room,1,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,False,False,True
selected,3R2UR8A0IBSO7AZDYJ2SADIDZQYOXT,50025002,True,they are looking at a book,1,False,False,False,they are looking at two books,1,False,False,False,yes,yes,False,False,True
selected,3R2UR8A0IBSO7AZDYJ2SADIDZQYOXT,428305002,True,there is a sink and a shower,1,False,False,False,it has a toilet in it,1,False,False,False,yes,yes,False,False,True
selected,3R2UR8A0IBSO7AZDYJ2SADIDZQYOXT,479953004,True,the player is kicking a soccer ball,1,False,False,False,a woman wear soccer cleats is chasing a soccer ball,1,False,False,False,yes,yes,False,False,True
selected,3R2UR8A0IBSO7AZDYJ2SADIDZQYOXT,265971001,True,the man is swinging a tennis racket on a tennis court,1,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,False,False,True
selected,3R9WASFE20SJ6SMZ0Y7NK4PAFP5FZV,554523027,True,there is a refrigerator in the room,1,False,False,False,there is a refrigerator and stove with a pot,1,False,False,False,yes,yes,True,False,False
selected,3R9WASFE20SJ6SMZ0Y7NK4PAFP5FZV,50025002,True,they are looking at a book,1,False,False,False,they are looking at two books,1,False,False,False,yes,yes,True,False,False
selected,3R9WASFE20SJ6SMZ0Y7NK4PAFP5FZV,428305002,True,there is a sink and a shower,1,False,False,False,it has a toilet in it,1,False,False,False,yes,yes,True,False,False
selected,3R9WASFE20SJ6SMZ0Y7NK4PAFP5FZV,479953004,True,the player is kicking a soccer ball,1,False,False,False,a woman wear soccer cleats is chasing a soccer ball,1,False,False,False,yes,yes,True,False,False
selected,3R9WASFE20SJ6SMZ0Y7NK4PAFP5FZV,265971001,True,the man is swinging a tennis racket on a tennis court,1,False,False,False,there is an athlete with a racket,1,False,False,False,yes,yes,True,False,False
selected,3EFE17QCRDH6JCRR0W1FRW4K8R3SHQ,537672004,True,there is a refrigerator in it,0.6666666666666666,False,False,True,it has a appliance specifically meant for cooling and freezing perishable foods,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3EFE17QCRDH6JCRR0W1FRW4K8R3SHQ,30044001,True,it is on the ground with a sign,0.6666666666666666,False,False,True,it has a sign attached to it and is roped off from visitors,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3EFE17QCRDH6JCRR0W1FRW4K8R3SHQ,545583001,True,he is on skis in the snow,1,False,False,False,they are riding on skies,1,False,False,False,yes,yes,True,False,False
selected,3EFE17QCRDH6JCRR0W1FRW4K8R3SHQ,295231001,True,they have wool and ears like sheep,1,False,False,False,they are covered in wool,0.6666666666666666,False,False,False,yes,weak_yes,True,False,False
selected,3EFE17QCRDH6JCRR0W1FRW4K8R3SHQ,480470068,True,the nose of the plane is pointed upward,1,False,False,False,it is high in the sky,1,False,False,False,yes,yes,False,False,True
selected,35L9RVQFCPUMYPJVP1WF6XM8TO5UHP,537672004,True,there is a refrigerator in it,1,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8TO5UHP,30044001,True,it is on the ground with a sign,1,False,False,False,it has a sign attached to it and is roped off from visitors,1,False,False,False,yes,yes,False,False,True
selected,35L9RVQFCPUMYPJVP1WF6XM8TO5UHP,545583001,True,he is on skis in the snow,1,False,False,False,they are riding on skies,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8TO5UHP,295231001,True,they have wool and ears like sheep,1,False,False,False,they are covered in wool,1,False,False,False,yes,yes,True,False,False
selected,35L9RVQFCPUMYPJVP1WF6XM8TO5UHP,480470068,True,the nose of the plane is pointed upward,0.6666666666666666,False,False,False,it is high in the sky,0.6666666666666666,False,False,False,weak_yes,weak_yes,True,False,False
selected,3K2755HG5TFG3RH38GIQTC67R8JFDM,537672004,True,there is a refrigerator in it,1,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,True,False,False
selected,3K2755HG5TFG3RH38GIQTC67R8JFDM,30044001,False,it is on the ground with a sign,1,False,False,False,it has a sign attached to it and is roped off from visitors,1,False,False,False,yes,yes,True,False,False
selected,3K2755HG5TFG3RH38GIQTC67R8JFDM,545583001,True,he is on skis in the snow,1,False,False,False,they are riding on skies,1,False,False,False,yes,yes,True,False,False
selected,3K2755HG5TFG3RH38GIQTC67R8JFDM,295231001,True,they have wool and ears like sheep,1,False,False,False,they are covered in wool,1,False,False,False,yes,yes,True,False,False
selected,3K2755HG5TFG3RH38GIQTC67R8JFDM,480470068,True,the nose of the plane is pointed upward,0,False,False,True,it is high in the sky,1,False,False,True,no,yes,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8XYCNR,537672004,True,there is a refrigerator in it,0,True,True,True,it has a appliance specifically meant for cooling and freezing perishable foods,1,True,True,True,no,yes,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8XYCNR,30044001,True,it is on the ground with a sign,1,False,False,False,it has a sign attached to it and is roped off from visitors,1,False,False,False,yes,yes,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8XYCNR,545583001,False,he is on skis in the snow,1,False,False,False,they are riding on skies,1,False,False,False,yes,yes,True,False,False
selected,3QL2OFSM97UIMRO6686SHBXY8XYCNR,295231001,True,they have wool and ears like sheep,1,False,False,False,they are covered in wool,1,False,False,False,yes,yes,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8XYCNR,480470068,True,the nose of the plane is pointed upward,1,False,False,False,it is high in the sky,1,False,False,False,yes,yes,False,True,False
selected,3JV9LGBJWUQDLO4N992OMRIIW3GGOD,537672004,True,there is a refrigerator in it,1,False,False,False,it has a appliance specifically meant for cooling and freezing perishable foods,1,False,False,False,yes,yes,True,False,False
selected,3JV9LGBJWUQDLO4N992OMRIIW3GGOD,30044001,True,it is on the ground with a sign,1,False,False,False,it has a sign attached to it and is roped off from visitors,1,False,False,False,yes,yes,True,False,False
selected,3JV9LGBJWUQDLO4N992OMRIIW3GGOD,545583001,True,he is on skis in the snow,1,False,False,False,they are riding on skies,1,False,False,False,yes,yes,True,False,False
selected,3JV9LGBJWUQDLO4N992OMRIIW3GGOD,295231001,True,they have wool and ears like sheep,1,False,False,False,they are covered in wool,1,False,False,False,yes,yes,True,False,False
selected,3JV9LGBJWUQDLO4N992OMRIIW3GGOD,480470068,True,the nose of the plane is pointed upward,1,False,False,False,it is high in the sky,1,False,False,False,yes,yes,True,False,False
selected,3Y54SXRO1MXC3YAQPVD4KGPW4H2TUY,46859005,True,the players are playing in a field that is not a stadium,1,False,False,False,the players are too young to play in major leagues,1,False,False,False,yes,yes,True,False,False
selected,3Y54SXRO1MXC3YAQPVD4KGPW4H2TUY,489588004,True,they are grazing on grass and have white fur,1,False,False,False,they have been recently sheared,0.3333333333333333,False,False,False,yes,weak_no,True,False,False
selected,3Y54SXRO1MXC3YAQPVD4KGPW4H2TUY,396541006,True,the room is dark and the curtain is closed,1,False,False,False,the room is very dark and the curtains are closed,1,False,False,False,yes,yes,False,True,False
selected,3Y54SXRO1MXC3YAQPVD4KGPW4H2TUY,252659003,True,they are on a grass court with rackets,1,False,False,False,four people are crowded around a net,1,False,False,False,yes,yes,True,False,False
selected,3Y54SXRO1MXC3YAQPVD4KGPW4H2TUY,566576002,True,there is a bus parked in front of a bus stop,1,False,False,False,the sign above the door says bus station,1,False,False,False,yes,yes,False,True,False
selected,3R6P78PK7LNTYG9V5QONG1O5V7BTGI,46859005,True,the players are playing in a field that is not a stadium,1,False,False,False,the players are too young to play in major leagues,1,False,False,False,yes,yes,True,False,False
selected,3R6P78PK7LNTYG9V5QONG1O5V7BTGI,489588004,True,they are grazing on grass and have white fur,1,False,False,False,they have been recently sheared,1,False,False,False,yes,yes,True,False,False
selected,3R6P78PK7LNTYG9V5QONG1O5V7BTGI,396541006,True,the room is dark and the curtain is closed,1,False,False,False,the room is very dark and the curtains are closed,1,False,False,False,yes,yes,False,True,False
selected,3R6P78PK7LNTYG9V5QONG1O5V7BTGI,252659003,True,they are on a grass court with rackets,1,False,False,False,four people are crowded around a net,1,False,False,False,yes,yes,False,True,False
selected,3R6P78PK7LNTYG9V5QONG1O5V7BTGI,566576002,True,there is a bus parked in front of a bus stop,1,False,False,False,the sign above the door says bus station,1,False,False,False,yes,yes,False,False,True
selected,3VA45EW49OZGH9EKRQHLF4ECUDF1OE,46859005,True,the players are playing in a field that is not a stadium,1,False,False,False,the players are too young to play in major leagues,1,False,False,False,yes,yes,False,False,False
selected,3VA45EW49OZGH9EKRQHLF4ECUDF1OE,489588004,True,they are grazing on grass and have white fur,0.6666666666666666,False,False,True,they have been recently sheared,0,False,False,True,weak_yes,no,False,False,False
selected,3VA45EW49OZGH9EKRQHLF4ECUDF1OE,396541006,True,the room is dark and the curtain is closed,,False,False,False,the room is very dark and the curtains are closed,1,False,False,False,,yes,True,False,False
selected,3VA45EW49OZGH9EKRQHLF4ECUDF1OE,252659003,True,they are on a grass court with rackets,0.6666666666666666,False,False,True,four people are crowded around a net,0.6666666666666666,False,False,True,weak_yes,weak_yes,False,False,True
selected,3VA45EW49OZGH9EKRQHLF4ECUDF1OE,566576002,True,there is a bus parked in front of a bus stop,1,False,False,True,the sign above the door says bus station,1,False,False,True,yes,yes,False,True,False
selected,3QECW5O0KIDVIJKBOU5WC4XG52JT5U,46859005,True,the players are playing in a field that is not a stadium,1,False,False,False,the players are too young to play in major leagues,1,False,False,False,yes,yes,True,False,False
selected,3QECW5O0KIDVIJKBOU5WC4XG52JT5U,489588004,True,they are grazing on grass and have white fur,1,False,False,False,they have been recently sheared,1,False,False,False,yes,yes,True,False,False
selected,3QECW5O0KIDVIJKBOU5WC4XG52JT5U,396541006,True,the room is dark and the curtain is closed,1,False,False,False,the room is very dark and the curtains are closed,1,False,False,False,yes,yes,True,False,False
selected,3QECW5O0KIDVIJKBOU5WC4XG52JT5U,252659003,True,they are on a grass court with rackets,1,False,False,False,four people are crowded around a net,1,False,False,False,yes,yes,True,False,False
selected,3QECW5O0KIDVIJKBOU5WC4XG52JT5U,566576002,True,there is a bus parked in front of a bus stop,1,False,False,False,the sign above the door says bus station,1,False,False,False,yes,yes,True,False,False
selected,3EQHHY4HQT4RDEY54U6PDLIRF5AG51,46859005,True,the players are playing in a field that is not a stadium,1,False,False,False,the players are too young to play in major leagues,1,False,False,False,yes,yes,False,True,False
